track_id,name,artist_id,artist_name,popularity,explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,collabs
2uBhGx3m5iJrtsql8Qk00j,Levitate,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,61,False,145946,0.7,0.934,-5.941,0.17,0.0857,0.226,0.114,0.224,92.973,0
4G3gFk4oyvt8klQEVJBzea,Adriana,0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,61,False,165124,0.76,0.8,-5.777,0.0537,0.449,0.0052,0.12,0.675,135.04,0
0HEckRWFSknIupbGzavk5d,Hundred,6LuN9FCkKOj5PcnpouEgny,Khalid,61,False,277080,0.772,0.483,-10.06,0.0564,0.0521,0.000375,0.377,0.479,120.005,0
6bM4daGlfZHtKMQp8tEqVz,2012,"13bDjug9N0pyv3ZUINjkDV,4sg4no0TXdsrM1s4SVUwNF","Bausa,Juju",61,True,170200,0.805,0.619,-7.907,0.0771,0.218,0.0,0.114,0.476,98.995,1
77KMttn3Lic7ZQKDlPqp8v,INTRO,4r63FhuTkUYltbVAg5TQnk,DaBaby,61,True,172800,0.862,0.685,-7.699,0.242,0.0342,0.0,0.204,0.672,100.024,0
5sdQ7VUx6GOfsRoSxnK1YG,110,"4WZGDpNwrC0vNQyl9QzF7d,6h1s4i4XKIYv4ErDelLDN0,2jx7HzLpdKkSZkvxqXZwTR","Capital Bra,Samra,LEA",61,True,194534,0.48,0.749,-5.057,0.432,0.533,0.0,0.0997,0.419,179.056,1
4uloft7ZE54WflsuqFmjC7,Elevate,3TVXtAsR1Inumwj472S9r4,Drake,61,True,184960,0.755,0.47,-8.72,0.139,0.0153,0.0,0.118,0.0604,76.056,0
1hHe7cirScEJWgAS0JFqTL,7 Am Freestyle,"1RyvyyTE3xzB2ZywiAwp0i,4MCBfE4596Uoi2O4DtmEMz","Future,Juice WRLD",61,True,192906,0.951,0.401,-8.92,0.411,0.0185,0.0,0.149,0.539,129.976,1
1w2OwBeojIZI8hTI5WkMkV,MOWGLI II,3NH8t45zOTqzlZgBvZRjvB,PNL,61,True,225953,0.729,0.533,-10.104,0.444,0.747,4.54e-06,0.0848,0.422,155.999,0
4B7fTyj1FIPvP9tT5X3DnR,Behind Barz - Bonus,3TVXtAsR1Inumwj472S9r4,Drake,61,True,163120,0.854,0.554,-4.684,0.172,0.769,1.84e-06,0.0749,0.272,142.069,0
5zzbORcD0GwLY0wQHP1Xs1,Arcoíris,"1vyhD5VmyZ7KMfW5gqLgo5,4TAoP0f9OuWZUesao43xUW","J Balvin,Mr Eazi",61,False,186693,0.731,0.787,-5.26,0.0721,0.0853,0.0,0.316,0.393,92.971,1
6tvQzeCPwOytDlBYCIOY0n,Breathe (feat. Ina Wroldsen),"4Q6nIcaBED8qUel8bBx6Cr,7hssUdpvtY5oiARaUDgFZ3","Jax Jones,Ina Wroldsen",61,False,208106,0.722,0.744,-5.52,0.0363,0.0234,0.000157,0.143,0.686,125.985,1
12v6LfkX9YIR3uLefIAAYZ,Comprei um Lança,6qrqAYlS6lUj2BVXax7SZW,Mc Jacaré,61,True,112345,0.652,0.723,-7.576,0.112,0.238,0.000349,0.0719,0.53,130.759,0
1Jrj3k5L36dPkU6KAclU7g,Blue Tint,3TVXtAsR1Inumwj472S9r4,Drake,61,True,162800,0.888,0.377,-10.142,0.339,0.0126,0.0,0.19,0.126,133.996,0
56RVUAFH9NF8zhTZ5A9KVF,Call on Me (Ryan Riback Remix),"02A3cEvlLLCbIMVDrK2GHV,33JQK4UoS2aMPYBfdB5Ftt","Starley,Ryan Riback",61,False,222040,0.691,0.821,-4.527,0.0401,0.136,0.000115,0.092,0.759,104.961,1
7dQFpbs34ufIEU745DVclf,Aute Cuture,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,61,False,147626,0.747,0.643,-6.991,0.178,0.0756,0.00894,0.355,0.538,99.981,0
0HZgYFimoJG9Ijy8InUWcV,Bad Reputation (feat. Joe Janiak),"1vCWHaC5f2uS3yhpwWbIA6,142TY556WknD1ZRV8XilJQ","Avicii,Joe Janiak",61,False,205416,0.745,0.637,-5.959,0.0512,0.656,6.5e-06,0.0993,0.446,89.995,1
5yH8pYxNckOU1cxfPsMIaz,Agora é Tudo Meu,"6xlRSRMLgZbsSNd0BMobwy,1mXAhKnZEdF6rotyyd4GBi","DENNIS,MC Kevinho",61,False,171998,0.848,0.933,-3.306,0.106,0.7,2.81e-06,0.184,0.506,139.998,1
40nPimvmG05WYS7983bawZ,Cry for Me,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,61,False,189133,0.721,0.805,-4.134,0.0927,0.05,0.0,0.153,0.653,118.058,0
6PoKfDY78ih5OveWirggRX,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ,3hcs9uc56yIGFCSy9leWe7,7rkW85dBwwrJtlHRDkJDAC","Lil Baby,Gunna,Lil Durk,NAV",61,True,187464,0.859,0.506,-8.115,0.418,0.105,0.0,0.113,0.153,140.973,1
4lUnFLtn8w3W76FiYDRzmO,Wait,04gDigrS5kc9YWfZHwBETP,Maroon 5,61,False,190642,0.648,0.603,-5.098,0.0507,0.0803,0.0,0.112,0.488,126.116,0
1jQvUmf16VE9WQCPuK2e8K,STOOPID,"7gZfnEnfiaHzxARJ2LeXrf,34Y0ldeyUv7jBvukWOGASO","6ix9ine,Bobby Shmurda",61,True,143250,0.733,0.63,-4.296,0.395,0.13,0.0,0.162,0.832,149.989,1
42Tohunwlh34o0mgxYx5iq,My Dawg,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp","21 Savage,Metro Boomin",61,True,181715,0.831,0.532,-5.319,0.301,0.0652,0.0,0.464,0.364,140.105,1
1opARDDYaOeE1QUdwXmBGu,Caught Up (feat. Khalid),"4HzKw8XcD0piJmDrrPRCYk,6LuN9FCkKOj5PcnpouEgny","Majid Jordan,Khalid",61,True,247546,0.678,0.438,-8.847,0.0577,0.29,0.0,0.0838,0.501,81.498,1
4CvW0iHAs7yJhbpnJ3NSnS,Hollywood (feat. Diplo),"23TFHmajVfBtlRx5MXqgoz,5fMUXHkw8R8eOP2RNVYEZX","Sfera Ebbasta,Diplo",61,True,191869,0.848,0.708,-6.336,0.0366,0.153,0.0,0.0948,0.926,137.973,1
60Z57Wdrn0pEVpHI7d7GAX,Stepping Stone,7dGJo4pcD2V6oG8kP0tJRR,Eminem,61,True,309637,0.616,0.684,-6.032,0.311,0.0305,0.0,0.376,0.312,179.503,0
0evt4UZbdhnHtcAnxkm6A1,Normal,7dGJo4pcD2V6oG8kP0tJRR,Eminem,61,True,222477,0.907,0.64,-6.542,0.354,0.261,0.0,0.0785,0.803,120.995,0
2LseyBkPJv7r7wCt2yMEgX,High,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,61,False,196760,0.474,0.54,-6.862,0.035,0.00481,1.03e-05,0.299,0.239,72.995,0
7FCfMXYTIiQ9b4hDYs4Iol,Be the One,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,61,False,202914,0.661,0.651,-3.771,0.0499,0.117,1.32e-05,0.056,0.368,87.46,0
4hKWUzhQWsOkgT6LnDEASe,Was du Liebe nennst,13bDjug9N0pyv3ZUINjkDV,Bausa,61,False,203630,0.874,0.487,-8.154,0.0641,0.393,2.96e-05,0.0524,0.746,144.956,0
6fIjnWrv46njJHLDAY2JdC,Dedication (feat. Kendrick Lamar),"0EeQBlQJFiAfJeVN2vT9s0,2YZyLoL8N0Wb9xBt1NhZWg","Nipsey Hussle,Kendrick Lamar",61,True,245813,0.512,0.734,-5.448,0.438,0.431,0.0,0.226,0.168,93.995,1
0XOnMqLQDO89iAg7dWWwnG,pete davidson,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,61,True,73813,0.652,0.31,-10.212,0.0509,0.43,1.16e-05,0.182,0.304,119.913,0
4J9SI7do4KOEsCexqEbjmR,Rockstar Knights (with Trippie Redd),"0fA0VVWsXO9YnASrzqfmYu,6Xgp2XMz1fhVYe7i6yNAax","Kid Cudi,Trippie Redd",61,True,231466,0.625,0.682,-6.292,0.126,0.384,4.54e-06,0.337,0.384,178.052,1
2drEUEg0TYQR6dDEHkpuPE,Patience,5INjqkS1o8h1imAzPqGZBb,Tame Impala,61,False,292267,0.546,0.859,-5.966,0.0306,0.00223,0.000947,0.0529,0.645,99.965,0
5VwwpU7KsLhgfbMEecedhJ,Get Me (feat. Kehlani),"1uNFoZAHBGtllmzznpCI3s,0cGUm45nv7Z6M6qdXYQGTX","Justin Bieber,Kehlani",61,False,185426,0.832,0.508,-6.913,0.149,0.0492,5.39e-05,0.107,0.75,109.352,1
7AtlMCIauSQZqiXSlbBPW6,Bobo,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,61,False,209426,0.729,0.888,-2.864,0.122,0.117,1.55e-05,0.125,0.8,177.908,0
0uAkm1iQLrzweZ4U1iXy6w,Alfred’s Theme,7dGJo4pcD2V6oG8kP0tJRR,Eminem,61,True,339345,0.721,0.903,-2.968,0.386,0.114,0.0,0.337,0.701,97.113,0
1zSKtBze2IReYU44W0lDzd,Can You Feel the Love Tonight,"6vWDO969PvNqNYHIOW5v0m,73sIBHcqh3Z3NyqHKZ7FOL,0FVsUxcFSlxwIM7Qs31s6J,7xX39IyguhWsTIg4eU2reH","Beyoncé,Childish Gambino,Billy Eichner,Seth Rogen",61,False,182613,0.337,0.331,-10.16,0.0385,0.657,0.0,0.085,0.35,103.203,1
5T03itPFOPGGkvVPvPiyla,Put It All on Me (feat. Ella Mai),"6eUKZXaKkcviH0Ku9w2n3V,7HkdQ0gt53LP4zmHsL0nap","Ed Sheeran,Ella Mai",61,False,197093,0.627,0.594,-8.306,0.0479,0.256,0.0,0.373,0.388,101.007,1
7jltqRIyxLXBDNZ1QlmnBp,City Of Stars,6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,61,False,111240,0.579,0.0842,-19.49,0.0561,0.953,0.0423,0.0935,0.188,98.189,0
5uYqmEN6TAAE8ss8YmprNV,Teen X (feat. Future),"699OTQXzgjhIYAHMy9RyPD,1RyvyyTE3xzB2ZywiAwp0i","Playboi Carti,Future",61,True,205995,0.437,0.671,-4.985,0.122,0.00124,9.87e-06,0.136,0.0936,197.192,1
78YTl0P96kBCBXUSzKoqAm,Control,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,61,True,197789,0.705,0.752,-6.87,0.095,0.0283,0.0,0.299,0.305,142.051,0
2BVVmJQZv4fOPWavI9mkIj,Broken Arrows,1vCWHaC5f2uS3yhpwWbIA6,Avicii,61,False,232760,0.634,0.674,-7.145,0.0465,0.0487,0.00116,0.102,0.298,115.995,0
093RgZ7RXHZwIrxZhZYX4Q,Tesla (feat. Sfera Ebbasta & DrefGold),"5SulO4l40qDuV9zUGLZx7n,23TFHmajVfBtlRx5MXqgoz,6jwzGu5VdkR5tsRROYuxso","Capo Plaza,Sfera Ebbasta,DrefGold",61,False,185146,0.854,0.626,-5.14,0.0618,0.316,0.0,0.0961,0.377,140.05,1
494OU6M7NOf4ICYb4zWCf5,Sugar,04gDigrS5kc9YWfZHwBETP,Maroon 5,61,True,235493,0.748,0.788,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,0
7CUYHcu0RnbOnMz4RuN07w,Despacito (Featuring Daddy Yankee),"4V8Sr092TqfHkfAA5fXXqG,4VMYDCV2IEDYJArk749S6m","Luis Fonsi,Daddy Yankee",61,False,228200,0.659,0.802,-4.79,0.148,0.208,0.0,0.123,0.863,177.936,1
7KcGEssn7BnJdTgildK5y0,No Frauds,"0hCNtLu0JehylgoiP8L4Gh,3TVXtAsR1Inumwj472S9r4,55Aa2cqylxrFIXC767Z865","Nicki Minaj,Drake,Lil Wayne",61,True,272453,0.867,0.558,-6.975,0.258,0.0884,4.05e-06,0.541,0.432,139.061,1
3E2KP5AWn6Wx0NcPstzKeo,Bottiglie Privè,23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,61,True,189867,0.669,0.618,-7.021,0.0487,0.0908,0.0,0.0934,0.206,144.905,0
50I7FNN2rl2rWiNwGxS146,No Opp Left Behind,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp","21 Savage,Metro Boomin",61,True,194214,0.823,0.703,-2.691,0.298,0.0161,1.35e-06,0.294,0.26,178.043,1
4J4zx8xGJpuGndrVc06KaT,Diamond Heart,"7vk5e3vY1uw9plTHJAMwjN,5T8zbK3dic52T9bFu0aY8z","Alan Walker,Sophia Somajo",61,False,239834,0.499,0.638,-6.145,0.0438,0.129,0.0,0.631,0.253,89.98,1
0ycIrEpkyb4lrqE7M1emju,Inhale,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,61,True,171173,0.498,0.705,-8.088,0.392,0.321,0.000441,0.414,0.571,156.519,0
5TXQCMKN6TgemTL3c4wRTn,Sorrows,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,61,False,193702,0.633,0.793,-6.847,0.182,0.148,0.0,0.867,0.761,109.093,0
6e7hIhOLH9zvb3zP5O5gt0,BOY BYE,1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,61,True,142186,0.869,0.747,-7.143,0.151,0.512,0.0,0.124,0.784,124.932,0
5p3NP9mQblDsVJLdfNZJ3I,GOD.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,61,True,248826,0.706,0.557,-5.8,0.0813,0.0347,0.0,0.276,0.205,132.98,0
475jSz0H6U3duJyNiDS0tT,Right Now (feat. Pi'erre Bourne),"699OTQXzgjhIYAHMy9RyPD,3x3jSlhyv5CiCZDZlaTq0M","Playboi Carti,Pi’erre Bourne",61,True,207013,0.687,0.602,-5.005,0.066,0.138,0.0,0.203,0.309,78.487,1
3v84EI4rMdsqJ95MxwIjQa,Sleepy Hollow,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,61,True,101353,0.735,0.662,-7.862,0.05,0.0104,0.0,0.153,0.124,87.999,0
1KeZgPUr54C8iz3FjqzVoz,Young,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,61,False,224773,0.615,0.564,-6.384,0.0291,0.0105,0.0,0.148,0.454,103.006,0
1nfyE13arjOuO54HH0zmqj,Esperándote,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,61,False,199813,0.697,0.648,-7.123,0.128,0.425,0.0,0.191,0.313,186.125,0
5BQrp63SHCVf4bzCzJePne,Don't Cry (feat. XXXTENTACION),"55Aa2cqylxrFIXC767Z865,15UsOTVnJzReFVN1VCnxy4","Lil Wayne,XXXTENTACION",61,True,249450,0.618,0.71,-6.066,0.331,0.407,0.0,0.183,0.233,112.014,1
2vsuel3g4zaLYSOY0mOMbi,Bad Luck,6LuN9FCkKOj5PcnpouEgny,Khalid,61,False,231653,0.432,0.52,-5.515,0.0548,0.277,0.371,0.138,0.303,164.047,0
0v3BMLcwUmAwyqJaf5997o,Just Got Paid,"1IueXOQyABrMOprrzwQJWN,66TrUkUZ3RM29dqeDQRgyA,6JL8zeS1NmiOftqZTRgdTz,6vXTefBL93Dj5IqAWq6OTv","Sigala,Ella Eyre,Meghan Trainor,French Montana",61,False,218250,0.732,0.922,-1.829,0.0975,0.0348,0.0,0.146,0.589,120.033,1
3uYDO9dPLTVrgfwg7EYXSf,Lift Yourself,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,61,False,147904,0.877,0.435,-8.131,0.136,0.0108,1.88e-06,0.115,0.589,98.008,0
4wyNKAZe82BNlp2lHiR1FX,CANGURO,5YCc6xS5Gpj3EkaYGdjyNK,WOS,61,True,196745,0.602,0.751,-4.358,0.327,0.173,0.0,0.667,0.934,163.874,0
00R0fEFZGb5hyTgF1nrRCq,Look Over Your Shoulder (feat. Kendrick Lamar),"1YfEcTuGvBQ8xSD1f53UnK,2YZyLoL8N0Wb9xBt1NhZWg","Busta Rhymes,Kendrick Lamar",61,True,248810,0.6,0.887,-4.345,0.311,0.0438,0.0,0.68,0.681,77.896,1
2jTujnt0y344ai1rNOywgr,KMT,"3TVXtAsR1Inumwj472S9r4,3S0tlB4fE7ChxI2pWz8Xip","Drake,Giggs",61,True,162637,0.875,0.6,-6.818,0.0435,0.0189,0.0143,0.132,0.0906,119.987,1
1VEMUkGFio5uURvN8x1DZJ,Tilidin,"4WZGDpNwrC0vNQyl9QzF7d,6h1s4i4XKIYv4ErDelLDN0","Capital Bra,Samra",61,True,172035,0.631,0.673,-4.892,0.384,0.407,0.0,0.154,0.721,83.504,1
5ojXuKXBYq0apcNucYSDXq,Mamita,0eecdvMrqBftK0M1VKhaF4,CNCO,61,False,174200,0.803,0.724,-4.835,0.0541,0.112,3.67e-06,0.148,0.496,91.035,0
25B5fGr9K0VdZJiRFsnMO4,Celebration Station,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,61,True,195058,0.748,0.771,-4.156,0.15,0.101,0.0,0.135,0.792,142.086,0
1RagpNpkD3KcjXMLGMe99V,Fr Fr (feat. Lil Skies),"137W8MRPWKqSmrBGDBFSop,7d3WFRME3vBY2cgoP38RDo","Wiz Khalifa,Lil Skies",61,True,195590,0.916,0.493,-7.371,0.162,0.12,2.63e-06,0.211,0.327,140.057,1
7fCNUWi6uflDTQ08srxMZk,No Excuses,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,61,False,152862,0.827,0.658,-3.846,0.0517,0.0224,0.0,0.0417,0.523,115.016,0
6dSKDp21S6I5UOhDqjw4kB,Mouth Of The River,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,61,False,221560,0.49,0.902,-6.968,0.0411,0.00197,0.0531,0.149,0.298,96.006,0
4mq14Qa6OehdiyZFtHcdCH,13 Beaches,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,61,False,295569,0.415,0.402,-9.063,0.0354,0.556,0.0677,0.198,0.237,144.033,0
6FemVsNUb2lzWsDRm14FUJ,Rain,3AQRLZ9PuTAozP28Skbq8V,The Script,61,True,209346,0.681,0.587,-7.638,0.11,0.229,0.0,0.368,0.64,93.002,0
5SxlUF7J8tyFIEF22EomeP,Pothole (feat. Jaden Smith),"4V8LLVI7PbaPR0K2TGSxFF,0xOeVMOz2fVg5BJY3N6akT","Tyler, The Creator,Jaden",61,True,237000,0.543,0.572,-8.974,0.338,0.51,7.23e-06,0.28,0.569,89.386,1
6uJwPeBGb3swi85TSr9iIz,Miracles (Someone Special),"4gzpq5DPGxSnKTe4SA8HAU,0c173mlxpT3dSFRgMO8XPh","Coldplay,Big Sean",61,False,276906,0.624,0.824,-5.501,0.0445,0.0167,0.00029,0.138,0.366,97.012,1
1XJ93XskwJf7PCyIVLbNBt,Anxiety (with Selena Gomez),"0ZED1XzwlLHW4ZaG4lOT6m,0C8ZW7ezQVs4URX5aX7Kqx","Julia Michaels,Selena Gomez",61,True,210146,0.803,0.384,-6.522,0.179,0.573,0.0,0.194,0.503,141.926,1
0fxGA5lxrdYNYoE7yJxTNZ,My December,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,61,False,260560,0.73,0.585,-9.274,0.0238,0.375,0.0101,0.147,0.721,100.021,0
0G149jkGWKwrPXUGkEDgWM,Numb,1URnnhqYAYcrqrcwql10ft,21 Savage,61,True,271306,0.839,0.437,-11.344,0.285,0.0438,2.75e-06,0.131,0.464,82.008,0
5JHNg1hxZFT7TDEphhM4wj,Waiting for the End,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,61,False,231680,0.487,0.961,-4.139,0.132,0.0415,1.15e-06,0.553,0.323,170.005,0
0IH3D0P8OrQFs6ajcqbm0R,Dangerous (feat. Kid Cudi),"5IcR3N7QB1j6KBL8eImZ8m,0fA0VVWsXO9YnASrzqfmYu","ScHoolboy Q,Kid Cudi",61,True,150613,0.414,0.544,-9.455,0.102,0.636,1.71e-05,0.0813,0.0569,171.867,1
5DttNeiizFqWUON9hZBqTY,Babylon,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,61,False,161733,0.698,0.799,-4.372,0.0342,0.0129,5.46e-06,0.215,0.351,115.957,0
4QnC1bIaMSfDQvF4XDhV5M,Boyfriend,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,61,False,161188,0.811,0.512,-6.381,0.17,0.218,0.0262,0.0768,0.346,92.046,0
7bDSLyTjZ1VjU5kPHTL3Ko,Tiefschwarz (feat. Samra),"6h1s4i4XKIYv4ErDelLDN0,4lDiJcOJ2GLCK6p9q5BgfK","Samra,Kontra K",61,True,189739,0.751,0.783,-5.926,0.22,0.0715,1.94e-05,0.114,0.379,94.003,1
74gykWHknHDrg4eMdcmdRq,Farewell,7dGJo4pcD2V6oG8kP0tJRR,Eminem,61,True,247733,0.89,0.664,-6.625,0.106,0.00487,0.0,0.257,0.467,93.007,0
0ORk2pZ1dogkyfcdFfFKt8,Fire,2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,61,True,140526,0.709,0.751,-3.801,0.16,0.472,4.71e-06,0.182,0.37,104.999,0
1Sibh8cVXp5DPC0hRjKiim,Kids See Ghosts,"2hPgGN4uhvXAxiXQBIXOmE,6r2niOTnexy9xss5g8GWXH","KIDS SEE GHOSTS,Yasiin Bey",61,True,245098,0.841,0.682,-7.007,0.0458,0.113,9.65e-05,0.131,0.338,94.985,1
0udOCZp7yk0Ml92C0k8H8D,That's On Me,4LLpKhyESsyAXpc4laK94U,Mac Miller,61,False,217868,0.583,0.499,-10.086,0.0261,0.591,0.0104,0.33,0.342,155.199,0
1uryupl9hqVZYurJwH4G9k,3 Batidas - Ao Vivo,6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,61,False,157186,0.552,0.709,-5.435,0.129,0.611,0.0,0.763,0.527,117.581,0
2aSM4sbNN7cSmpYOG0sf46,My Affection (with PARTYNEXTDOOR),"57LYzLEk2LcFghVwuWbcuS,2HPaUgqeutzr3jx5a9WyDV","Summer Walker,PARTYNEXTDOOR",61,True,213933,0.632,0.495,-8.335,0.143,0.333,0.0,0.0941,0.233,77.083,1
2GByM82VgSrwywP6MVZmsm,Black & Chinese,"6extd4B6hl8VTmnlhpl2bY,0Y5tJX1MQlPlqiwlOH1tJY,0VRj0yCOv2FXJNP47XQnx5","Huncho Jack,Travis Scott,Quavo",61,True,172016,0.667,0.848,-4.156,0.0928,0.00285,0.00291,0.125,0.361,159.15,1
0XkmeG97T4mtYlWRJcrxec,Party Girl (Remix),"1XLWox9w1Yvbodui0SRhUQ,4O15NlyKLIASxsJ0PrXPfz","StaySolidRocky,Lil Uzi Vert",61,True,147672,0.752,0.375,-10.157,0.204,0.533,0.0,0.175,0.591,129.995,1
1Hd2XLitkt1PYCWSbfF5qV,Wish Wish (feat. Cardi B & 21 Savage),"0QHgL1lAIqAw0HtD7YldmP,4kYSro6naA4h99UJvo89HB,1URnnhqYAYcrqrcwql10ft","DJ Khaled,Cardi B,21 Savage",61,True,202625,0.861,0.666,-5.18,0.343,0.00218,0.0,0.272,0.853,145.041,1
3R8CyhJfVjvgIROd5RSGhQ,I Can See,4LLpKhyESsyAXpc4laK94U,Mac Miller,61,False,220853,0.699,0.503,-9.922,0.0882,0.391,0.0126,0.0996,0.0546,114.86,0
4eB8rsNNm5791m3uvEBNLR,Estado Decadente - Acústico,487N2T9nIPEHrlTZLL3SQs,Zé Neto & Cristiano,61,False,173830,0.757,0.687,-4.78,0.0658,0.586,0.0,0.111,0.583,117.927,0
0lmdsH1MIoLsMymnNpd6HU,Let Me Hold You (Turn Me On),"7DMveApC7UnC2NPfPvlHSU,1b4DN8Vj0dnj5cceMFsRYN","Cheat Codes,Dante Klein",61,False,162425,0.68,0.774,-3.136,0.0697,0.101,0.0,0.113,0.331,102.949,1
0bjgQ24UZGwKikldIyEOgf,Yea Yea,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,61,True,185803,0.717,0.474,-8.383,0.403,0.0509,0.0,0.139,0.448,123.906,0
430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",61,True,206266,0.549,0.725,-7.239,0.397,0.0539,3.52e-05,0.148,0.547,108.822,0
0ZzXPo0gS5h718w7WErG44,Polvere (feat. Capo Plaza),"1AgAVqo74e2q4FVvg0xpT7,1xsYReh7zhty26wD4tprKh,7zPS3i8YJBNeDcqXUHfCMr,5SulO4l40qDuV9zUGLZx7n","Tedua,Chris Nolan,AVA,Capo Plaza",61,True,252991,0.482,0.483,-8.993,0.283,0.118,9.43e-06,0.104,0.139,181.945,1
3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,61,False,229640,0.509,0.812,-5.438,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,0
518miTxc3a15X7HB8FgJUW,Learn To Fly,"4ETSs924pXMzjIeD6E9b4u,3PhoLpVuITZKcymswpck5b","Surfaces,Elton John",61,False,209832,0.569,0.536,-6.137,0.0819,0.554,0.0,0.0655,0.656,173.695,1
5CPqOpKSk0QcJ3dGdaWcRB,On Hold,3iOvXCl6edW5Um0fXEBRXy,The xx,61,False,224133,0.723,0.669,-6.784,0.0348,0.0522,0.192,0.109,0.35,125.051,0
1xy4apMFecGGkgBeaHFZ2M,Chasing Fire,5JZ7CnR6gTvEMKX4g70Amv,Lauv,61,False,205267,0.709,0.562,-4.864,0.0724,0.0449,0.0,0.217,0.386,125.965,0
5mZXWEH2eh8zMZGCxT5aW0,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","7dGJo4pcD2V6oG8kP0tJRR,6DVipHzYsPlIoA0DW8Gmns,6DJEUXZm0e2rAohdoZ5Voo,3ZotbHeyVQKxQCPDJuQ4SU,1WjexdTcXHgvlVIPCE8D1Q","Eminem,Royce Da 5'9"",Black Thought,Q-Tip,Denaun",61,True,286960,0.458,0.966,-2.107,0.384,0.14,0.0,0.11,0.356,183.586,1
1ZRjLZcNTm1vUgrexBp3px,All In,5f7VJjfbwm532GiveGC0ZK,Lil Baby,61,True,156032,0.836,0.649,-6.442,0.332,0.0716,0.0,0.0943,0.294,95.084,0
5XzombolzpiaOSTdj1W0VS,Bleed,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,61,True,176958,0.698,0.572,-7.735,0.198,0.135,0.0,0.154,0.391,71.446,0
3QVHSV8YKYq4L8tI5rnFgj,Stepdad,7dGJo4pcD2V6oG8kP0tJRR,Eminem,61,True,213413,0.779,0.805,-3.121,0.178,0.018,0.0,0.321,0.557,145.68,0
5DA77EqppDmCTWGovd4oTP,Sex,"7DMveApC7UnC2NPfPvlHSU,4LcUpNlXFEleaLlelmkv2R","Cheat Codes,Kris Kross Amsterdam",61,True,228360,0.51,0.692,-5.825,0.171,0.00451,0.0,0.138,0.209,102.42,1
0u695M7KyzXaPIjpEbxOkB,SICKO MODE - Skrillex Remix,"0Y5tJX1MQlPlqiwlOH1tJY,5he5w2lnU9x7JFhnwcekXX","Travis Scott,Skrillex",61,True,304512,0.651,0.833,-3.356,0.172,0.0214,0.0,0.14,0.443,155.051,1
0LEFmgIj8ABU7CelzGh5Bs,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),"6icQOAFXDZKsumw3YXyusw,4r63FhuTkUYltbVAg5TQnk,3TVXtAsR1Inumwj472S9r4","Lil Yachty,DaBaby,Drake",61,True,205635,0.83,0.625,-3.678,0.0573,0.226,0.0,0.302,0.884,138.046,1
